my_id,dv1,dv2,dv3,dv4,dv5,dv6,dv7,dv8,dv9,dv10,dv11,dv12,of1,of2,of3
896,0.3847919224,0.7241439167,0.4410250699,0.3268049757,0.9038822501,0.7213713302,0.3519567503,0.2773433444,0.1997163441,9.357438786,38.43016082,-3.089013457,56.5342,397.317,966.251
897,0.3847919224,0.7241439167,0.4410250699,0.3268049757,0.9038822501,0.7213713302,0.3697838303,0.2773433444,0.1997163441,7.390193323,38.43016082,-3.089013457,58.8317,389.111,997.797
898,0.3847919224,0.7241439167,0.5989960524,0.6421476508,0.9010234782,0.8609037757,0.3697838303,0.3511973854,0.2171431585,9.357438786,38.43016082,0.483502995,61.8271,441.475,1085.49
899,0.3847919224,0.7241439167,0.6532094966,0.3268049757,0.9038822501,0.7213713302,0.3697838303,0.2773433444,0.2171431585,9.357438786,38.43016082,3.076569512,59.8133,433.871,1014.13
900,0.3847919224,0.7241439167,0.6532094966,0.415682248,0.9038822501,0.8609037757,0.3519567503,0.2936077984,0.1997163441,9.357438786,38.43016082,-3.089013457,58.264,418.668,997.702
901,0.3847919224,0.7722236801,0.5989960524,0.470607246,0.9010234782,0.8609037757,0.3697838303,0.2623029419,0.1859108801,9.357438786,38.43016082,0.483502995,61.1025,445.474,1063.44
902,0.3847919224,0.7722236801,0.5989960524,0.6421476508,0.9038822501,0.8609037757,0.3697838303,0.3511973854,0.3650886614,8.801558986,38.43016082,-4.332138211,68.1257,479.122,1165.45
903,0.5090741428,0.03976613956,0.6532094966,0.1243968816,0.9038822501,0.4328386702,0.3278994094,0.2936077984,0.1859108801,8.801558986,38.43016082,-4.332138211,41.2088,96.4387,270.997
904,0.5090741428,0.6938724223,0.6532094966,0.1243968816,0.9038822501,0.4328386702,0.3278994094,0.2936077984,0.1859108801,8.801558986,38.43016082,-4.3284429,54.5081,369.764,928.57
905,0.5090741428,0.6938724223,0.6532094966,0.1243968816,0.9038822501,0.4328386702,0.3278994094,0.2936077984,0.2171431585,9.357438786,38.43016082,-4.332138211,55.4155,381.471,932.38
906,0.5090741428,0.7196715772,0.6532094966,0.3268049757,0.9038822501,0.7213713302,0.3732157765,0.2623029419,0.1859108801,9.357438786,38.43016082,-3.089013457,59.6412,430.551,1046.51
907,0.5090741428,0.7241439167,0.6532094966,0.6421476508,0.9038822501,0.7213713302,0.3732157765,0.2623029419,0.3650886614,9.357438786,38.43016082,-3.089013457,65.1811,480.793,1134.78
908,0.5090741428,0.7722236801,0.5989960524,0.470607246,0.9010234782,0.8609037757,0.3278994094,0.2225751462,0.2171431585,9.357438786,31.96828063,-13.9034895,56.3817,365.334,1043.02
909,0.6304918419,0.6710358578,0.4041414471,0.572289719,0.864891414,0.4328386702,0.2225013874,0.3319722237,0.2402772793,6.976954042,13.15619236,-8.272235549,48.4112,132.241,875.6
910,0.6304918419,0.6710358578,0.4041414471,0.572289719,0.9038822501,0.4328386702,0.3514039057,0.2936077984,0.1859108801,9.357438786,34.51407838,-3.089013457,56.4783,350.901,1031.66
911,0.6304918419,0.7196715772,0.4041414471,0.572289719,0.9010234782,0.4328386702,0.3732157765,0.3511973854,0.3650886614,8.801558986,34.51407838,-8.272235549,66.3715,392.218,1184.05
912,0.6304918419,0.7241439167,0.4041414471,0.572289719,0.9038822501,0.4328386702,0.2600359536,0.2936077984,0.1859108801,9.357438786,34.51407838,-3.089013457,49.3112,300.174,899.848
913,0.6304918419,0.7241439167,0.4041414471,0.572289719,0.9038822501,0.4328386702,0.3278994094,0.3319722237,0.1997163441,6.976954042,34.51407838,-3.089013457,57.8143,329.088,1073.64
914,0.6711729928,0.6710358578,0.4041414471,0.6421476508,0.9010234782,0.4328386702,0.3732157765,0.3511973854,0.3650886614,8.801558986,34.51407838,-8.272235549,64.9186,376.278,1159.38
915,0.6711729928,0.7196715772,0.5989960524,0.6421476508,0.9010234782,0.8609037757,0.3732157765,0.3511973854,0.3650886614,8.801558986,38.43016082,0.483502995,71.039,478.935,1245.67
916,0.6711729928,0.7196715772,0.6532094966,0.3268049757,0.9038822501,0.2758427236,0.3514039057,0.2225751462,0.3650886614,9.357438786,38.43016082,-3.089013457,60.9637,432.082,1044.64
917,0.6711729928,0.7196715772,0.6532094966,0.6421476508,0.9010234782,0.8609037757,0.2225013874,0.2936077984,0.3650886614,9.357438786,38.43016082,-3.089013457,50.5914,358.524,903.802
918,0.6711729928,0.7196715772,0.6532094966,0.6421476508,0.9010234782,0.8609037757,0.3732157765,0.3511973854,0.3650886614,8.801558986,38.43016082,-3.089013457,69.6319,483.779,1259.48
919,0.6711729928,0.7196715772,0.6532094966,0.6421476508,0.9038822501,0.8609037757,0.2225013874,0.3511973854,0.3650886614,9.357438786,38.43016082,-3.089013457,52.411,360.142,940.374
920,0.6711729928,0.7241439167,0.6532094966,0.1243968816,0.9038822501,0.7900344361,0.3697838303,0.2773433444,0.1997163441,9.357438786,38.43016082,-4.332138211,61.579,441.464,1094.23
921,0.6711729928,0.7241439167,0.6532094966,0.5653222974,0.9038822501,0.7213713302,0.3697838303,0.2773433444,0.1997163441,9.357438786,38.43016082,-3.089013457,61.6028,443.481,1136.21
922,0.6891277983,0.5862564157,0.5989960524,0.1243968816,0.7412569014,0.8609037757,0.2600359536,0.3511973854,0.2171431585,9.357438786,38.43016082,0.483502995,49.5822,312.921,818.757
923,0.6891277983,0.5862564157,0.5989960524,0.1243968816,0.7412569014,0.8609037757,0.3278994094,0.2063111112,0.2171431585,9.357438786,38.43016082,0.483502995,50.7905,351.92,841.971
924,0.6891277983,0.7196715772,0.5989960524,0.572289719,0.9038822501,0.8609037757,0.2225013874,0.2936077984,0.3650886614,9.357438786,31.96828063,-3.089013457,51.3973,317.952,931.022
925,0.6891277983,0.7196715772,0.6532094966,0.1243968816,0.9010234782,0.7900344361,0.3278994094,0.2773433444,0.3978851791,9.357438786,38.43016082,-4.332138211,62.112,449.917,1062.36
926,0.6891277983,0.7196715772,0.6532094966,0.415682248,0.9038822501,0.9990227977,0.2225013874,0.2225751462,0.2625772903,9.357438786,31.96828063,-3.089013457,46.8749,285.497,820.297
927,0.6891277983,0.7241439167,0.4041414471,0.3268049757,0.9624249171,0.7213713302,0.3278994094,0.2773433444,0.1997163441,9.357438786,38.43016082,-3.089013457,54.2387,365.738,967.598
928,0.6891277983,0.7241439167,0.5989960524,0.6421476508,0.9010234782,0.7900344361,0.3519567503,0.2623029419,0.2171431585,9.357438786,38.43016082,0.483502995,59.5234,436.495,1116.32
929,0.6891277983,0.7241439167,0.6532094966,0.1243968816,0.9038822501,0.4328386702,0.3278994094,0.2773433444,0.1997163441,9.357438786,38.43016082,3.076569512,56.3611,396.301,993.392
930,0.6891277983,0.7241439167,0.6532094966,0.3268049757,0.9038822501,0.7213713302,0.3519567503,0.2936077984,0.3650886614,9.357438786,38.43016082,-3.089013457,64.8724,468.699,1140.46
931,0.6891277983,0.7241439167,0.6532094966,0.415682248,0.9010234782,0.7900344361,0.3519567503,0.2623029419,0.1859108801,9.357438786,38.43016082,0.483502995,58.7304,430.321,1088.28
932,0.6891277983,0.7241439167,0.6532094966,0.6421476508,0.9010234782,0.4328386702,0.3519567503,0.2623029419,0.1997163441,9.357438786,38.43016082,0.483502995,59.1433,425.003,1106.11
933,0.6891277983,0.7722236801,0.4041414471,0.4526471754,0.9010234782,0.8609037757,0.3697838303,0.2225751462,0.1997163441,9.357438786,38.43016082,-3.089013457,60.3664,438.186,1110.77
934,0.6891277983,0.7722236801,0.4410250699,0.5653222974,0.864891414,0.8609037757,0.2600359536,0.2225751462,0.3978851791,9.357438786,38.43016082,0.483502995,53.3856,384.288,946.94
935,0.6891277983,0.7722236801,0.4410250699,0.5653222974,0.864891414,0.9990227977,0.3697838303,0.3676605699,0.3650886614,9.357438786,38.43016082,0.483502995,72.3921,478.7,1282.92
936,0.6891277983,0.7722236801,0.4410250699,0.6421476508,0.9010234782,0.8609037757,0.3519567503,0.3676605699,0.1997163441,8.801558986,38.43016082,3.076569512,63.8326,430.466,1213.27
937,0.6891277983,0.7722236801,0.5989960524,0.1728191772,0.9010234782,0.8805245966,0.2600359536,0.3511973854,0.2171431585,9.357438786,38.43016082,-13.9034895,52.3606,349.011,938.273
938,0.6891277983,0.7722236801,0.5989960524,0.415682248,0.9010234782,0.8609037757,0.2600359536,0.3319722237,0.3650886614,9.357438786,38.43016082,-3.089013457,56.6743,399.616,1015.9
939,0.6891277983,0.7722236801,0.5989960524,0.470607246,0.9010234782,0.8609037757,0.2600359536,0.3319722237,0.2171431585,9.357438786,38.43016082,-13.9034895,52.3947,353.331,976.652
940,0.6891277983,0.7722236801,0.5989960524,0.572289719,0.9010234782,0.8609037757,0.2600359536,0.2936077984,0.3650886614,8.801558986,38.43016082,-7.844616283,55.0536,386.591,1007.15
941,0.6891277983,0.7722236801,0.5989960524,0.6421476508,0.9010234782,0.8609037757,0.3278994094,0.2773433444,0.1997163441,9.357438786,38.43016082,0.483502995,58.6446,431.412,1124.5
942,0.6891277983,0.7722236801,0.6532094966,0.415682248,0.9038822501,0.7900344361,0.3519567503,0.2936077984,0.3650886614,9.357438786,31.96828063,-13.9034895,66.8265,429.692,1249.98
943,0.6891277983,0.7722236801,0.6532094966,0.470607246,0.9010234782,0.7213713302,0.2600359536,0.2133027563,0.2171431585,9.357438786,38.43016082,-4.332138211,50.3069,368.374,907.999
944,0.6891277983,0.7722236801,0.6532094966,0.5653222974,0.864891414,0.9990227977,0.3519567503,0.3676605699,0.3978851791,9.357438786,38.43016082,0.483502995,70.9304,494.904,1273.47
945,0.6891277983,0.7722236801,0.6532094966,0.5653222974,0.864891414,0.9990227977,0.3697838303,0.3676605699,0.2171431585,9.357438786,38.43016082,0.483502995,68.6585,471.973,1259.69
946,0.6891277983,0.7722236801,0.6532094966,0.572289719,0.9010234782,0.8609037757,0.2600359536,0.2936077984,0.2171431585,9.357438786,38.43016082,0.483502995,52.9048,377.79,984.884
947,0.6891277983,0.7722236801,0.6532094966,0.6421476508,0.9038822501,0.8609037757,0.2600359536,0.2936077984,0.3650886614,8.801558986,38.43016082,-7.844616283,55.7369,396.448,1028.41
948,0.7435970861,0.5862564157,0.6532094966,0.5653222974,0.9010234782,0.7213713302,0.2225013874,0.2133027563,0.3650886614,9.357438786,38.43016082,-4.332138211,45.8669,311.16,753.229
949,0.7435970861,0.6938724223,0.4041414471,0.5653222974,0.9038822501,0.7900344361,0.2225013874,0.2623029419,0.1859108801,9.357438786,38.43016082,-3.089013457,44.7515,281.037,797.921
950,0.7435970861,0.6938724223,0.6532094966,0.5653222974,0.9038822501,0.9990227977,0.3697838303,0.2225751462,0.1859108801,9.357438786,31.96828063,-3.089013457,58.4663,375.331,1109.36
951,0.7435970861,0.7196715772,0.6532094966,0.6421476508,0.9038822501,0.7213713302,0.2225013874,0.2623029419,0.3978851791,9.357438786,38.43016082,3.076569512,51.448,369.382,908.393
952,0.7435970861,0.7196715772,0.6532094966,0.7626593862,0.9010234782,0.8609037757,0.2600359536,0.3319722237,0.3978851791,9.357438786,38.43016082,0.483502995,58.2961,408.693,1061.06
953,0.7435970861,0.7241439167,0.6532094966,0.3268049757,0.9010234782,0.7900344361,0.2225013874,0.2773433444,0.1997163441,9.357438786,38.43016082,-3.089013457,47.079,317.385,828.366
954,0.7435970861,0.7241439167,0.6532094966,0.6421476508,0.9010234782,0.4328386702,0.2225013874,0.3511973854,0.1997163441,9.357438786,38.43016082,-4.332138211,49.9088,313.021,920.837
955,0.7435970861,0.7241439167,0.6532094966,0.6421476508,0.9010234782,0.7900344361,0.2225013874,0.3511973854,0.1859108801,9.357438786,38.43016082,3.076569512,49.5251,325.482,934.153
956,0.7435970861,0.7722236801,0.4041414471,0.6421476508,0.9010234782,0.7900344361,0.2225013874,0.2225751462,0.2171431585,9.357438786,31.96828063,3.076569512,46.1191,283.85,867.509
957,0.7435970861,0.7722236801,0.4041414471,0.6421476508,0.9010234782,0.7900344361,0.2225013874,0.2225751462,0.2171431585,9.357438786,38.43016082,-13.9034895,44.5136,295.545,824.542
958,0.7435970861,0.7722236801,0.4041414471,0.6421476508,0.9038822501,0.4328386702,0.2225013874,0.2773433444,0.2171431585,9.357438786,31.96828063,-4.332138211,47.9185,275.059,900.537
959,0.7435970861,0.7722236801,0.4410250699,0.5653222974,0.9010234782,0.8609037757,0.2225013874,0.3511973854,0.1643159824,9.357438786,38.43016082,-4.332138211,48.9935,303.54,914.224
960,0.7435970861,0.7722236801,0.5989960524,0.470607246,0.9010234782,0.8609037757,0.3278994094,0.2225751462,0.2171431585,9.357438786,38.43016082,-13.9034895,56.6272,414.874,1065.03
961,0.7435970861,0.7722236801,0.5989960524,0.470607246,0.9624249171,0.4328386702,0.2225013874,0.2225751462,0.1859108801,9.357438786,31.96828063,3.076569512,44.7657,269.939,811.472
962,0.7435970861,0.7722236801,0.6532094966,0.1243968816,0.9010234782,0.8609037757,0.3278994094,0.2133027563,0.3650886614,9.357438786,38.43016082,-4.332138211,61.1657,461.786,1072.41
963,0.7435970861,0.7722236801,0.6532094966,0.3268049757,0.9038822501,0.7213713302,0.2225013874,0.2623029419,0.1997163441,9.357438786,38.43016082,3.076569512,47.3623,330.247,849.575
964,0.7435970861,0.7722236801,0.6532094966,0.3268049757,0.9038822501,0.7900344361,0.3697838303,0.2773433444,0.1997163441,9.357438786,38.43016082,-3.089013457,64.2775,465.515,1179.49
965,0.7435970861,0.7722236801,0.6532094966,0.3407196292,0.9010234782,0.7213713302,0.3697838303,0.2623029419,0.1997163441,9.357438786,38.43016082,3.076569512,63.0076,464.233,1165.13
966,0.7435970861,0.7722236801,0.6532094966,0.470607246,0.9010234782,0.7213713302,0.2600359536,0.3319722237,0.2171431585,9.357438786,38.43016082,-4.332138211,54.8139,376.966,1017.93
967,0.7435970861,0.7722236801,0.6532094966,0.5653222974,0.864891414,0.9990227977,0.2225013874,0.2225751462,0.2021047735,6.976954042,31.96828063,-13.9034895,45.9302,259.696,872.801
968,0.7435970861,0.7722236801,0.6532094966,0.5653222974,0.9010234782,0.8609037757,0.2225013874,0.2623029419,0.1997163441,9.357438786,38.43016082,-11.40752029,46.7445,323.062,877.331
969,0.7435970861,0.7722236801,0.6532094966,0.5653222974,0.9010234782,0.8609037757,0.2600359536,0.2225751462,0.1997163441,9.357438786,38.43016082,-4.332138211,50.3045,365.95,934.128
970,0.7435970861,0.7722236801,0.6532094966,0.5653222974,0.9010234782,0.8609037757,0.2600359536,0.2623029419,0.1997163441,9.357438786,38.43016082,3.076569512,51.6637,371.926,967.969
971,0.7435970861,0.7722236801,0.6532094966,0.5653222974,0.9656825131,0.7900344361,0.2225013874,0.2623029419,0.1997163441,6.976954042,31.96828063,3.076569512,47.4655,269.158,881.095
972,0.2999297911,0.6938724223,0.4041414471,0.1243968816,0.9038822501,0.8609037757,0.3278994094,0.3319722237,0.1859108801,9.357438786,38.43016082,3.076569512,52.9476,359.689,863.092
973,0.2999297911,0.7196715772,0.4410250699,0.3268049757,0.9038822501,0.4328386702,0.3697838303,0.2623029419,0.1859108801,9.357438786,38.43016082,-3.089013457,57.0964,393.74,947.531
974,0.2999297911,0.7196715772,0.4410250699,0.5653222974,0.9038822501,0.7213713302,0.3514039057,0.2623029419,0.1859108801,9.357438786,38.43016082,-3.089013457,55.2126,389.863,939.553
975,0.2999297911,0.7196715772,0.6532094966,0.3268049757,0.9624249171,0.7213713302,0.3348765249,0.2773433444,0.1859108801,7.972538363,38.43016082,-3.089013457,53.6418,363.486,877.002
976,0.2999297911,0.7196715772,0.6532094966,0.415682248,0.9038822501,0.4328386702,0.3348765249,0.2623029419,0.1859108801,9.357438786,38.43016082,3.076569512,53.9638,386.226,902.968
977,0.2999297911,0.7196715772,0.6532094966,0.5653222974,0.864891414,0.2758427236,0.3514039057,0.2225751462,0.3650886614,9.357438786,38.43016082,-8.272235549,59.9947,421.449,973.186
978,0.2999297911,0.7241439167,0.6532094966,0.1243968816,0.9038822501,0.8609037757,0.2600359536,0.2936077984,0.1997163441,9.357438786,38.43016082,-3.089013457,48.7373,341.883,778.578
979,0.2999297911,0.7241439167,0.6532094966,0.3268049757,0.9038822501,0.8609037757,0.3697838303,0.2225751462,0.1997163441,9.357438786,38.43016082,-4.332138211,58.0773,426.522,976.532
980,0.2999297911,0.7722236801,0.4410250699,0.6421476508,0.9038822501,0.7900344361,0.3697838303,0.2623029419,0.1997163441,9.357438786,38.43016082,3.076569512,59.442,428.829,1024.17
981,0.2999297911,0.7722236801,0.6532094966,0.1243968816,0.9038822501,0.7213713302,0.3697838303,0.2623029419,0.1997163441,9.357438786,38.43016082,-3.089013457,61.333,445.51,1024.85
982,0.2999297911,0.7722236801,0.6532094966,0.3268049757,0.9010234782,0.8609037757,0.2600359536,0.2773433444,0.1997163441,9.357438786,38.43016082,-4.332138211,49.9625,358.201,826.916
983,0.2999297911,0.7722236801,0.6532094966,0.6421476508,0.9010234782,0.7213713302,0.3519567503,0.2623029419,0.1997163441,8.801558986,38.43016082,3.076569512,58.9636,429.667,1012.04
984,0.2999297911,0.7722236801,0.6532094966,0.6421476508,0.9038822501,0.8609037757,0.3278994094,0.2936077984,0.1997163441,9.357438786,38.43016082,-3.089013457,57.1552,416.141,979.88
985,0.3331035396,0.7196715772,0.6532094966,0.5653222974,0.864891414,0.9990227977,0.3697838303,0.2936077984,0.2171431585,9.357438786,38.43016082,0.483502995,60.9455,435.22,1035.1
986,0.3331035396,0.7196715772,0.6532094966,0.5653222974,0.9010234782,0.9990227977,0.3697838303,0.2936077984,0.3978851791,9.357438786,38.43016082,-3.089013457,63.9805,458.09,1057.55
987,0.3331035396,0.7241439167,0.5989960524,0.572289719,0.9038822501,0.7213713302,0.2600359536,0.2773433444,0.3650886614,9.357438786,38.43016082,-7.844616283,50.7975,362.63,833.125
988,0.3331035396,0.7722236801,0.4410250699,0.572289719,0.9010234782,0.4328386702,0.3697838303,0.2773433444,0.1997163441,9.357438786,38.43016082,-3.089013457,60.5651,421.266,1031.9
989,0.3847919224,0.5154079238,0.6532094966,0.5653222974,0.864891414,0.8609037757,0.3519567503,0.3676605699,0.2171431585,9.357438786,38.43016082,-3.089013457,54.0137,348.362,858.082
990,0.3847919224,0.6938724223,0.6532094966,0.5653222974,0.9038822501,0.7213713302,0.3519567503,0.2225751462,0.1859108801,9.357438786,31.96828063,3.076569512,55.0078,357.477,972.936
991,0.3847919224,0.7196715772,0.4041414471,0.415682248,0.9038822501,0.7900344361,0.3697838303,0.2623029419,0.1997163441,9.357438786,31.96828063,-3.089013457,58.5393,359.185,1020.82
992,0.3847919224,0.7196715772,0.4041414471,0.4526471754,0.9010234782,0.8609037757,0.2600359536,0.2225751462,0.1997163441,9.357438786,38.43016082,0.483502995,45.4057,318.296,769.325
993,0.3847919224,0.7241439167,0.4410250699,0.3268049757,0.9038822501,0.7213713302,0.3519567503,0.2773433444,0.1997163441,5.308305181,38.43016082,-3.089013457,56.7653,352.738,957.57
994,0.3847919224,0.7241439167,0.6532094966,0.3268049757,0.9038822501,0.3332897058,0.3697838303,0.2773433444,0.2171431585,9.357438786,38.43016082,3.076569512,59.4747,419.8,998.468
995,0.3847919224,0.7722236801,0.4041414471,0.4526471754,0.9010234782,0.8609037757,0.2600359536,0.2225751462,0.1997163441,9.357438786,38.43016082,0.483502995,46.7477,335.362,808.663
996,0.3847919224,0.7722236801,0.5989960524,0.415682248,0.9038822501,0.8609037757,0.3519567503,0.2936077984,0.1997163441,9.357438786,38.43016082,0.483502995,59.9063,435.005,1043.0
997,0.3847919224,0.7722236801,0.5989960524,0.6421476508,0.9010234782,0.8609037757,0.3732157765,0.3511973854,0.3650886614,8.801558986,38.43016082,-4.332138211,68.8875,484.874,1177.26
998,0.3847919224,0.7722236801,0.5989960524,0.6421476508,0.9038822501,0.8609037757,0.3697838303,0.2623029419,0.3650886614,8.801558986,38.43016082,-4.332138211,65.7559,476.99,1125.38
999,0.3847919224,0.7722236801,0.6532094966,0.415682248,0.9038822501,0.8609037757,0.3519567503,0.2623029419,0.1997163441,9.357438786,38.43016082,-3.089013457,59.5001,439.359,1035.47
1000,0.3847919224,0.7722236801,0.6532094966,0.6421476508,0.9010234782,0.8609037757,0.3697838303,0.3511973854,0.3650886614,9.357438786,38.43016082,3.076569512,68.9694,501.805,1169.48
1001,0.5090741428,0.6938724223,0.6532094966,0.470607246,0.9010234782,0.8609037757,0.3278994094,0.3319722237,0.2171431585,9.357438786,38.43016082,3.076569512,56.8795,404.849,1003.72
1002,0.5090741428,0.7722236801,0.4041414471,0.6421476508,0.9038822501,0.7213713302,0.3732157765,0.2225751462,0.3650886614,9.357438786,31.96828063,-3.089013457,64.2153,409.782,1153.74
1003,0.5090741428,0.7722236801,0.5989960524,0.415682248,0.9010234782,0.4328386702,0.2225013874,0.2225751462,0.3650886614,9.357438786,38.43016082,-3.089013457,47.5157,335.456,788.268
1004,0.585197737,0.7722236801,0.6532094966,0.5653222974,0.864891414,0.9990227977,0.3697838303,0.3676605699,0.3978851791,9.357438786,38.43016082,0.483502995,72.0164,505.792,1266.96
1005,0.6304918419,0.6710358578,0.4041414471,0.5653222974,0.864891414,0.8609037757,0.2225013874,0.3319722237,0.1859108801,9.357438786,34.51407838,0.483502995,45.6014,267.308,829.051
1006,0.6304918419,0.6710358578,0.4041414471,0.572289719,0.864891414,0.4328386702,0.3278994094,0.3319722237,0.1859108801,9.357438786,38.43016082,3.076569512,55.578,365.406,1010.6
1007,0.6304918419,0.6710358578,0.6532094966,0.6421476508,0.9038822501,0.7213713302,0.3732157765,0.3319722237,0.1859108801,6.976954042,38.43016082,-3.089013457,62.0762,391.448,1121.15
1008,0.6304918419,0.7241439167,0.6532094966,0.6421476508,0.864891414,0.4328386702,0.2225013874,0.2623029419,0.1859108801,6.976954042,38.43016082,-3.089013457,46.0974,285.61,822.4
1009,0.6304918419,0.7722236801,0.6532094966,0.5653222974,0.864891414,0.7900344361,0.2225013874,0.3319722237,0.1997163441,9.357438786,38.43016082,-8.272235549,48.6756,331.209,899.385
1010,0.6648702297,0.7196715772,0.6532094966,0.1243968816,0.9010234782,0.4328386702,0.3278994094,0.2225751462,0.3650886614,8.801558986,38.43016082,-4.332138211,58.5877,413.578,992.402
1011,0.6711729928,0.7196715772,0.6532094966,0.3268049757,0.9038822501,0.8609037757,0.3519567503,0.3511973854,0.3650886614,9.357438786,38.43016082,-3.089013457,67.5481,470.792,1163.75
1012,0.6711729928,0.7196715772,0.6532094966,0.5653222974,0.9038822501,0.7213713302,0.3697838303,0.2773433444,0.3650886614,9.357438786,38.43016082,-3.089013457,66.4429,483.138,1183.45
1013,0.6711729928,0.7196715772,0.6532094966,0.7548288222,0.9038822501,0.8609037757,0.3732157765,0.2936077984,0.1997163441,9.357438786,38.43016082,-3.089013457,62.9883,450.962,1181.32
1014,0.6711729928,0.7241439167,0.6532094966,0.1243968816,0.9038822501,0.7900344361,0.3278994094,0.2773433444,0.2171431585,9.357438786,38.43016082,-4.332138211,57.3894,414.519,1020.1
1015,0.6711729928,0.7241439167,0.6532094966,0.1243968816,0.9038822501,0.8609037757,0.3697838303,0.2773433444,0.2171431585,9.357438786,38.43016082,-4.332138211,61.8391,445.973,1099.53
1016,0.6711729928,0.7241439167,0.6532094966,0.3268049757,0.9624249171,0.7213713302,0.3514039057,0.2773433444,0.3650886614,9.357438786,38.43016082,3.076569512,61.9872,449.012,1067.74
1017,0.6711729928,0.7241439167,0.6532094966,0.6421476508,0.9038822501,0.7213713302,0.2225013874,0.3511973854,0.1997163441,9.357438786,38.43016082,3.076569512,48.7477,325.363,904.127
1018,0.6711729928,0.7722236801,0.4410250699,0.5653222974,0.864891414,0.8609037757,0.2600359536,0.2225751462,0.3650886614,9.357438786,38.43016082,0.483502995,52.3942,379.279,938.304
1019,0.6711729928,0.7722236801,0.5989960524,0.6421476508,0.9010234782,0.8609037757,0.3732157765,0.3511973854,0.3650886614,8.801558986,38.43016082,0.483502995,73.5467,499.72,1294.0
1020,0.6711729928,0.7722236801,0.6532094966,0.6421476508,0.9038822501,0.8609037757,0.2225013874,0.3511973854,0.3650886614,9.357438786,38.43016082,-4.332138211,53.171,371.368,972.516
1021,0.6891277983,0.1243201241,0.5989960524,0.3268049757,0.9010234782,0.8609037757,0.2600359536,0.2773433444,0.1997163441,9.357438786,38.43016082,0.483502995,39.8603,137.612,401.641
1022,0.6891277983,0.5862564157,0.6532094966,0.1243968816,0.9038822501,0.4328386702,0.3278994094,0.3319722237,0.3650886614,9.357438786,38.43016082,-4.332138211,57.9203,371.422,932.22
1023,0.6891277983,0.6710358578,0.4041414471,0.5653222974,0.864891414,0.8609037757,0.2225013874,0.3319722237,0.3978851791,6.976954042,34.51407838,-8.272235549,49.5259,259.274,867.89
1024,0.6891277983,0.6938724223,0.6532094966,0.1243968816,0.9038822501,0.7213713302,0.3278994094,0.2063111112,0.1997163441,9.357438786,38.43016082,3.076569512,53.3453,390.199,929.672
1025,0.6891277983,0.7196715772,0.5989960524,0.415682248,0.9038822501,0.8609037757,0.3519567503,0.2773433444,0.3650886614,9.357438786,38.43016082,-4.332138211,63.1685,457.084,1126.85
1026,0.6891277983,0.7196715772,0.6532094966,0.3268049757,0.9038822501,0.4328386702,0.3514039057,0.2623029419,0.1859108801,9.357438786,38.43016082,-4.332138211,58.2298,412.383,1052.47
1027,0.6891277983,0.7196715772,0.6532094966,0.415682248,0.9038822501,0.8609037757,0.3278994094,0.2936077984,0.3650886614,9.357438786,38.43016082,-4.332138211,62.1558,448.397,1102.34
1028,0.6891277983,0.7196715772,0.6532094966,0.415682248,0.9038822501,0.9990227977,0.2600359536,0.3511973854,0.2625772903,9.357438786,38.43016082,-3.089013457,53.372,357.866,960.07
1029,0.6891277983,0.7196715772,0.6532094966,0.470607246,0.9010234782,0.7213713302,0.2225013874,0.2225751462,0.2625772903,9.357438786,38.43016082,-3.089013457,46.6855,327.235,803.075
1030,0.6891277983,0.7196715772,0.6532094966,0.470607246,0.9038822501,0.8609037757,0.3697838303,0.2623029419,0.1997163441,9.357438786,38.43016082,3.076569512,60.2551,443.277,1114.08
1031,0.6891277983,0.7196715772,0.6532094966,0.5653222974,0.864891414,0.2758427236,0.3514039057,0.2225751462,0.3650886614,9.357438786,38.43016082,0.483502995,62.4584,445.711,1091.11
1032,0.6891277983,0.7196715772,0.6532094966,0.5653222974,0.864891414,0.8609037757,0.3514039057,0.2225751462,0.3650886614,9.357438786,38.43016082,-7.844616283,62.1681,467.327,1126.24
1033,0.6891277983,0.7196715772,0.6532094966,0.5653222974,0.9038822501,0.8609037757,0.3514039057,0.2225751462,0.3650886614,9.357438786,38.43016082,-8.272235549,61.384,457.925,1104.75
1034,0.6891277983,0.7241439167,0.5989960524,0.3268049757,0.9010234782,0.7900344361,0.2600359536,0.2623029419,0.1997163441,9.357438786,38.43016082,0.483502995,49.5259,347.165,875.56
1035,0.6891277983,0.7241439167,0.6532094966,0.3268049757,0.9010234782,0.7900344361,0.2225013874,0.2623029419,0.1859108801,9.357438786,38.43016082,0.483502995,45.6234,315.362,804.153
1036,0.6891277983,0.7241439167,0.6532094966,0.3268049757,0.9038822501,0.7213713302,0.2530419142,0.2773433444,0.2171431585,9.357438786,38.43016082,3.076569512,49.9189,351.425,886.89
1037,0.6891277983,0.7241439167,0.6532094966,0.6421476508,0.9038822501,0.7900344361,0.3697838303,0.2773433444,0.1997163441,9.357438786,38.43016082,-3.089013457,62.1183,449.645,1157.96
1038,0.6891277983,0.7722236801,0.5989960524,0.415682248,0.9010234782,0.8609037757,0.2600359536,0.2225751462,0.3650886614,9.357438786,38.43016082,-3.089013457,53.0252,397.189,945.649
